烈士		126 76.1243	421 16.9165	1594 33.833	2413 25.3748	2429 25.3748	2650 67.6661	2653 25.3748	2657 16.9165	2662 25.3748	2664 33.833	2666 76.1243	2668 109.957	3465 25.3748	
链群		1755 55.6027	
文化路		2688 9.82314	
爽心		276 23.4784	
习俗		122 30.1992	2656 22.6494	
大件		1720 59.9319	
陈望道		126 58.5173	2066 35.1104	
恪守		219 18.6727	
气孔		3614 27.8271	
转录		695 30.5613	
崔勇		793 13.2075	
帮教		924 37.5431	
一桌		212 44.4837	
花田		3516 25.6041	3940 76.8124	
驻塞		2476 11.7392	2933 11.7392	
沉浸		43 16.9692	2250 25.4537	3932 16.9692	
宋庆龄		3462 142.409	
执业		777 28.7496	2528 28.7496	3967 19.1664	4008 28.7496	
木家具		809 34.2473	832 34.2473	862 182.652	
小区业主		222 23.1962	
粽子		126 53.1824	
室友		4133 117.035	
煤矿		1831 28.2835	1858 113.134	1867 21.2127	2545 56.5671	
转动		673 29.7945	
特色产业		3910 40.9485	
追求		22 39.778	112 26.5187	820 39.778	1626 26.5187	2102 19.889	2110 26.5187	2137 26.5187	3801 13.2593	
共产党		126 47.8216	
花节		39 152.61	
朗诵		126 45.0516	317 18.0207	
削峰		3717 35.2176	
石栈		138 35.2176	
加班		1992 233.67	2572 102.815	
违法		211 42.6635	683 56.8846	1827 21.3317	1992 35.5529	2122 49.7741	2351 21.3317	2355 21.3317	2379 21.3317	2546 92.4375	2572 21.3317	3527 21.3317	3530 21.3317	3927 28.4423	3979 21.3317	4045 28.4423	4077 63.9952	4112 56.8846	4129 21.3317	4172 28.4423	4191 63.9952	
小影		505 27.8014	
cn		49 129.131	901 23.4784	1089 11.7392	1090 11.7392	1095 11.7392	1096 11.7392	
磨西		1 46.9568	
29706		651 11.7392	
骑骆驼		423 71.7286	
森林公园		483 19.276	4124 38.552	
陈恒龙		127 58.696	
国足		402 50.9355	429 71.3097	451 132.432	1681 112.058	1696 112.058	
三门峡市		4340 31.4001	
节约		2467 31.5971	2515 7.89926	
地下隧道		1830 32.1679	
服务区		127 31.6001	151 21.0668	274 10.5334	1904 42.1335	4176 31.6001	4194 42.1335	
寿险		2560 95.2482	
休息		1578 12.5541	
挂牌		3616 20.8353	
总局		569 25.733	818 25.733	1797 25.733	1875 25.733	3592 17.1553	3594 17.1553	4152 17.1553	
理解		2031 18.1308	2157 12.0872	3923 72.523	
利润总额		651 25.7477	1041 163.069	1073 154.486	1123 154.486	1160 154.486	1188 154.486	1214 145.903	1249 154.486	1273 154.486	1479 154.486	3357 34.3302	3396 34.3302	3398 25.7477	4173 8.58256	
可持		886 11.7392	
企业		77 33.7742	86 46.4395	139 42.2177	231 46.4395	238 12.6653	261 29.5524	276 37.9959	335 33.7742	349 42.2177	390 33.7742	392 33.7742	496 29.5524	511 33.7742	517 42.2177	518 42.2177	523 59.1048	537 84.4354	539 126.653	543 71.7701	544 21.1089	547 46.4395	548 75.9919	551 29.5524	561 80.2137	562 206.867	568 33.7742	577 25.3306	582 21.1089	587 37.9959	588 109.766	591 80.2137	593 71.7701	597 80.2137	648 29.5524	651 12.6653	660 21.1089	675 75.9919	677 42.2177	687 16.8871	748 21.1089	765 33.7742	805 21.1089	807 42.2177	811 75.9919	813 50.6613	816 21.1089	835 80.2137	836 25.3306	839 42.2177	842 16.8871	845 67.5484	846 29.5524	847 16.8871	848 46.4395	852 29.5524	853 25.3306	854 71.7701	855 59.1048	858 59.1048	862 71.7701	873 50.6613	878 59.1048	880 29.5524	885 29.5524	921 21.1089	987 50.6613	1006 46.4395	1008 113.988	1009 84.4354	1010 130.875	1036 80.2137	1041 177.314	1049 46.4395	1051 71.7701	1055 37.9959	1058 46.4395	1060 113.988	1061 84.4354	1062 143.54	1073 173.093	1080 46.4395	1082 113.988	1083 84.4354	1084 118.21	1104 185.758	1119 84.4354	1123 194.202	1130 50.6613	1132 50.6613	1137 37.9959	1140 46.4395	1142 113.988	1143 84.4354	1144 135.097	1160 194.202	1171 46.4395	1173 113.988	1174 84.4354	1175 126.653	1188 194.202	1195 46.4395	1197 113.988	1198 84.4354	1199 126.653	1210 181.536	1212 84.4354	1214 194.202	1230 37.9959	1233 46.4395	1235 113.988	1236 84.4354	1237 139.318	1249 194.202	1256 46.4395	1258 113.988	1259 84.4354	1260 130.875	1271 37.9959	1273 194.202	1282 46.4395	1284 113.988	1285 84.4354	1286 126.653	1301 88.6572	1310 25.3306	1313 33.7742	1320 37.9959	1323 46.4395	1325 113.988	1326 84.4354	1327 139.318	1350 46.4395	1352 113.988	1353 84.4354	1354 126.653	1381 37.9959	1382 50.6613	1385 46.4395	1387 113.988	1388 84.4354	1389 118.21	1396 67.5484	1401 88.6572	1416 37.9959	1422 37.9959	1424 46.4395	1426 113.988	1427 84.4354	1428 143.54	1442 67.5484	1449 46.4395	1451 113.988	1452 84.4354	1453 130.875	1467 189.98	1472 88.6572	1479 249.085	1494 54.883	1516 42.2177	1702 46.4395	1711 16.8871	1712 156.206	1730 71.7701	1731 50.6613	1744 21.1089	1746 118.21	1752 12.6653	1755 63.3266	1776 33.7742	1780 25.3306	1784 21.1089	1789 25.3306	1827 25.3306	1831 25.3306	1845 42.2177	1853 80.2137	1863 156.206	1871 84.4354	1875 160.427	1888 80.2137	1889 80.2137	1890 59.1048	1891 84.4354	1892 75.9919	1896 25.3306	1897 16.8871	1909 101.323	1911 29.5524	1913 16.8871	1918 59.1048	1922 59.1048	1923 46.4395	1924 37.9959	1925 50.6613	1929 46.4395	1935 29.5524	1938 21.1089	1946 59.1048	1971 29.5524	1973 12.6653	1975 21.1089	1982 59.1048	1992 71.7701	1999 25.3306	2023 42.2177	2033 189.98	2038 37.9959	2043 50.6613	2045 46.4395	2051 21.1089	2055 25.3306	2058 151.984	2073 54.883	2076 46.4395	2082 46.4395	2128 29.5524	2138 29.5524	2142 67.5484	2147 67.5484	2186 42.2177	2206 29.5524	2221 37.9959	2224 46.4395	2225 80.2137	2226 105.544	2227 46.4395	2229 25.3306	2232 29.5524	2233 109.766	2236 29.5524	2237 33.7742	2244 33.7742	2245 92.879	2246 33.7742	2247 50.6613	2256 46.4395	2261 118.21	2262 42.2177	2263 101.323	2270 33.7742	2272 63.3266	2307 54.883	2318 50.6613	2327 29.5524	2414 54.883	2512 101.323	2513 75.9919	2514 97.1008	2524 50.6613	2535 16.8871	2540 75.9919	2545 50.6613	2548 139.318	2552 33.7742	2559 46.4395	2572 29.5524	2582 33.7742	2584 37.9959	2649 12.6653	2805 126.653	2846 42.2177	2854 21.1089	2912 50.6613	2936 63.3266	2954 84.4354	2963 37.9959	2964 80.2137	2979 105.544	2980 25.3306	2986 71.7701	2992 37.9959	2993 59.1048	2994 101.323	3009 59.1048	3018 46.4395	3019 46.4395	3026 42.2177	3027 67.5484	3028 33.7742	3029 105.544	3035 29.5524	3037 50.6613	3046 80.2137	3049 37.9959	3050 118.21	3054 54.883	3055 71.7701	3065 33.7742	3068 63.3266	3085 67.5484	3086 59.1048	3095 37.9959	3096 42.2177	3107 25.3306	3109 54.883	3110 46.4395	3111 59.1048	3126 59.1048	3127 63.3266	3128 59.1048	3130 25.3306	3131 29.5524	3133 118.21	3138 67.5484	3143 63.3266	3146 88.6572	3147 80.2137	3148 118.21	3167 92.879	3169 54.883	3179 33.7742	3180 42.2177	3194 25.3306	3195 84.4354	3202 42.2177	3203 42.2177	3211 37.9959	3219 54.883	3220 46.4395	3228 37.9959	3230 37.9959	3231 33.7742	3237 59.1048	3238 37.9959	3247 54.883	3254 42.2177	3255 37.9959	3268 46.4395	3269 37.9959	3273 29.5524	3275 50.6613	3284 42.2177	3287 37.9959	3297 67.5484	3298 46.4395	3299 50.6613	3310 105.544	3316 46.4395	3319 42.2177	3326 25.3306	3329 97.1008	3332 37.9959	3333 67.5484	3341 42.2177	3349 80.2137	3350 46.4395	3355 59.1048	3357 54.883	3366 46.4395	3379 42.2177	3380 42.2177	3383 75.9919	3389 25.3306	3393 219.532	3396 126.653	3398 101.323	3399 42.2177	3400 75.9919	3410 29.5524	3411 50.6613	3413 54.883	3414 12.6653	3419 46.4395	3422 59.1048	3424 126.653	3428 71.7701	3435 63.3266	3436 105.544	3437 42.2177	3443 88.6572	3445 46.4395	3446 59.1048	3448 50.6613	3453 29.5524	3483 16.8871	3505 37.9959	3506 12.6653	3548 21.1089	3558 97.1008	3560 37.9959	3600 59.1048	3607 122.431	3615 25.3306	3622 21.1089	3653 50.6613	3676 21.1089	3712 25.3306	3714 37.9959	3734 54.883	3740 50.6613	3852 46.4395	3901 29.5524	3903 33.7742	3918 29.5524	3937 42.2177	3939 37.9959	3943 80.2137	3945 12.6653	3984 71.7701	4009 12.6653	4027 33.7742	4061 37.9959	4070 109.766	4073 59.1048	4101 63.3266	4130 25.3306	4137 29.5524	4139 67.5484	4173 8.44354	4183 42.2177	4193 25.3306	4196 59.1048	4198 37.9959	4212 21.1089	4221 21.1089	4234 42.2177	4276 42.2177	4329 29.5524	
吸力		1743 21.1369	
孙达		488 35.2176	
静音		692 21.2097	
二季度		1315 76.0146	1317 48.3729	1320 34.5521	1327 262.596	3029 89.8355	3037 48.3729	3039 34.5521	3045 48.3729	3068 103.656	3203 27.6417	3205 27.6417	3233 20.7313	3237 34.5521	3385 27.6417	
泽曲		1919 46.9568	
商务		297 170.306	620 14.1921	3840 56.7685	
丁根厚		309 11.7392	
儿时		939 51.4488	
世乒赛		453 46.9568	
爱党		447 12.8021	
娃娃		1684 7.68807	
送风		441 12.1089	1706 36.3268	
强制		3474 15.1206	3498 30.2413	3510 30.2413	
狮子座		1993 183.008	
做到		2051 33.2894	2346 33.2894	3646 13.3158	
外地人		123 29.626	
上线		130 16.4139	345 16.4139	677 24.6208	808 24.6208	907 16.4139	1701 32.8278	1735 41.0347	1737 8.20695	2239 57.4486	2264 32.8278	2590 65.6556	3723 41.0347	3741 16.4139	3856 24.6208	3869 24.6208	3900 16.4139	3907 16.4139	3950 32.8278	3961 24.6208	4164 16.4139	4165 24.6208	4311 16.4139	
鲁迅文学奖		3798 13.2075	
高职		332 32.4289	348 86.4771	396 129.716	397 21.6193	841 54.0482	
刚柔并济		644 11.8212	
平摄		459 35.2176	
刑警		3776 211.434	
认领		285 10.8096	
破除		2129 19.1664	2338 38.3328	
b2e531a		762 11.7392	
纯银		47 46.0111	
宜华		86 234.784	
资助		393 147.07	691 16.3412	1520 24.5117	2335 196.094	2632 24.5117	2685 16.3412	3453 40.8529	3472 16.3412	3478 32.6823	3481 32.6823	3517 16.3412	3520 40.8529	4281 40.8529	
义务教育		259 94.961	306 94.961	323 77.6954	336 34.5313	1162 77.6954	
这批		23 23.4784	1866 23.4784	3568 23.4784	3631 58.696	4207 23.4784	
山东大学		376 134.866	378 31.123	
获奖作品		128 20.8699	
战机		2899 24.787	2905 16.5246	
扩宽		234 11.8212	
科右		4261 551.743	
严厉查处		3714 21.7123	
梦幻		2241 64.1514	
罚款		2122 23.683	2176 23.683	4163 23.683	
育新		537 69.5034	
题词		128 20.233	
揭幕		128 20.1441	
优雅		1796 17.2864	3842 17.2864	
著作权人		521 86.0387	
获奖		128 16.5751	1790 16.5751	3765 66.3004	3845 16.5751	3848 49.7253	4056 24.8626	4058 49.7253	
仪式		128 14.0344	448 21.0516	764 28.0689	866 14.0344	1570 21.0516	1572 28.0689	1611 28.0689	1882 21.0516	2669 28.0689	2671 14.0344	3482 21.0516	3552 14.0344	3744 21.0516	3798 14.0344	4052 14.0344	4053 21.0516	4098 14.0344	4346 35.0861	
茉莉		373 20.1441	
书画艺术		128 12.1089	806 24.2178	896 24.2178	
10000		411 23.4784	
刺绣		129 44.0964	
余件		149 19.7867	939 49.4667	
普通型		757 10.7226	
箩筐		154 62.072	
司长		3487 34.0831	3523 34.0831	
CES		581 46.9568	
备案		520 33.7136	
右侧		1688 73.5352	
等高线		2413 20.999	
双选会		380 35.8643	
件套		1743 26.4151	
第二季		129 20.5795	3553 41.159	
营销		805 28.8393	843 43.259	1713 14.4197	2175 57.6787	2176 28.8393	2216 21.6295	2271 86.518	2502 14.4197	3734 43.259	3807 21.6295	3940 28.8393	
非常规		1867 19.1664	
总书记		204 24.4253	213 48.8507	216 65.1342	226 73.276	227 24.4253	228 40.7089	242 65.1342	244 350.096	250 73.276	269 32.5671	271 24.4253	287 24.4253	376 65.1342	510 48.8507	517 40.7089	734 16.2836	1840 24.4253	1927 40.7089	2077 24.4253	2088 130.268	2105 65.1342	2113 73.276	2114 24.4253	2117 16.2836	2134 24.4253	2135 113.985	2140 32.5671	2149 81.4178	2177 73.276	2195 32.5671	2301 24.4253	2304 16.2836	2315 398.947	2321 24.4253	2330 8.14178	2332 407.089	2336 32.5671	2339 390.805	2340 350.096	2357 398.947	2358 24.4253	2359 24.4253	2373 40.7089	2376 97.7013	2380 40.7089	2389 16.2836	2391 16.2836	2394 40.7089	2395 24.4253	2399 24.4253	2410 40.7089	2432 16.2836	2439 81.4178	2440 65.1342	2462 170.977	2469 113.985	2495 32.5671	2496 24.4253	2571 24.4253	2760 89.5595	2761 219.828	2766 56.9924	2767 24.4253	2770 32.5671	2771 32.5671	2772 56.9924	2775 40.7089	2800 81.4178	2802 73.276	2832 16.2836	2834 81.4178	2839 48.8507	2840 73.276	2841 40.7089	2848 113.985	3898 24.4253	4251 48.8507	
焦庄户		476 25.6041	
电厂		1583 16.2276	
何战		837 23.4784	
外地		951 23.3743	1777 15.5829	2559 54.54	
发起人		129 18.113	
度汛		224 23.4069	
一市		4350 20.6343	
转型		640 28.3009	675 77.8274	1702 21.2257	1703 35.3761	1730 28.3009	1946 127.354	1954 99.053	1985 21.2257	2026 56.6017	2131 28.3009	2778 35.3761	2804 42.4513	2846 28.3009	2883 49.5265	3690 14.1504	3693 42.4513	3697 42.4513	3698 77.8274	3729 28.3009	3737 28.3009	3863 28.3009	3869 42.4513	3937 35.3761	3945 14.1504	4244 49.5265	4339 21.2257	
金品		855 35.2176	
牛肉面		3558 43.825	
湖草		618 35.2176	4252 35.2176	
在发言中		355 32.1679	
代表性		129 15.0276	2369 22.5414	
应变		3461 34.4903	3494 25.8677	
d17		193 11.7392	
周华诚		863 58.696	
北京展览馆		1684 12.8021	
小罗		330 38.2798	
770		129 11.7392	
专栏		130 28.1042	240 46.8404	904 28.1042	905 28.1042	2522 18.7362	2668 18.7362	
举行		491 16.5271	866 11.0181	1549 16.5271	1607 22.0362	2483 11.0181	2658 5.50905	2879 22.0362	3981 16.5271	
不可言传		1887 44.2699	
自贸港		2369 35.2176	4230 23.4784	
交通委		339 13.2075	
拉面		557 148.996	987 21.2852	4013 21.2852	
呼和浩特市		309 20.5795	3725 10.2898	
建党		130 20.326	378 20.326	413 20.326	416 20.326	2044 20.326	2067 40.652	2100 40.652	2111 20.326	2456 20.326	
网站		130 19.6313	288 78.5251	295 19.6313	322 32.7188	507 32.7188	683 65.4376	875 314.1	2379 19.6313	2542 26.175	2546 111.244	2668 19.6313	3463 13.0875	3864 19.6313	3927 39.2626	4005 26.175	4311 19.6313	
竹内		88 12.2912	
10		5 23.4784	37 35.2176	49 58.696	97 23.4784	131 35.2176	139 23.4784	146 11.7392	147 11.7392	180 70.4352	185 11.7392	200 11.7392	231 58.696	282 11.7392	284 58.696	308 35.2176	400 11.7392	406 11.7392	475 23.4784	476 23.4784	514 46.9568	517 58.696	522 35.2176	529 35.2176	540 23.4784	547 58.696	556 11.7392	584 11.7392	589 11.7392	594 58.696	596 11.7392	600 23.4784	602 35.2176	629 23.4784	633 46.9568	655 23.4784	713 35.2176	716 11.7392	764 35.2176	825 46.9568	873 35.2176	901 23.4784	910 23.4784	913 46.9568	918 23.4784	920 35.2176	924 23.4784	931 23.4784	935 23.4784	945 23.4784	947 23.4784	983 11.7392	984 117.392	999 281.741	1014 82.1744	1017 35.2176	1019 305.219	1022 58.696	1028 46.9568	1102 70.4352	1121 70.4352	1130 35.2176	1157 82.1744	1170 46.9568	1172 117.392	1173 117.392	1174 58.696	1175 340.437	1186 70.4352	1188 328.698	1194 234.784	1195 164.349	1196 152.61	1197 93.9136	1198 199.566	1199 375.655	1202 58.696	1205 82.1744	1206 82.1744	1208 152.61	1215 82.1744	1244 70.4352	1269 70.4352	1290 46.9568	1303 70.4352	1341 70.4352	1367 70.4352	1373 35.2176	1403 70.4352	1438 70.4352	1465 70.4352	1481 70.4352	1507 11.7392	1571 35.2176	1573 23.4784	1582 35.2176	1609 23.4784	1614 46.9568	1643 23.4784	1669 46.9568	1689 70.4352	1691 23.4784	1695 46.9568	1697 23.4784	1700 11.7392	1701 35.2176	1703 35.2176	1717 58.696	1740 58.696	1744 23.4784	1750 35.2176	1755 23.4784	1758 23.4784	1759 23.4784	1762 11.7392	1764 46.9568	1782 23.4784	1787 11.7392	1804 11.7392	1819 23.4784	1870 35.2176	1892 23.4784	1922 23.4784	1931 35.2176	1940 11.7392	1942 11.7392	1944 11.7392	1945 11.7392	1994 46.9568	2011 23.4784	2023 35.2176	2024 58.696	2028 35.2176	2051 23.4784	2053 23.4784	2097 35.2176	2128 23.4784	2147 23.4784	2161 23.4784	2188 23.4784	2191 11.7392	2197 23.4784	2198 23.4784	2200 23.4784	2209 11.7392	2231 11.7392	2251 23.4784	2260 23.4784	2278 23.4784	2290 46.9568	2294 35.2176	2383 23.4784	2394 23.4784	2412 58.696	2447 23.4784	2451 23.4784	2462 46.9568	2469 58.696	2479 23.4784	2505 46.9568	2561 58.696	2573 117.392	2577 23.4784	2608 23.4784	2679 82.1744	2807 105.653	2858 23.4784	2862 35.2176	2868 23.4784	2908 23.4784	2912 23.4784	2938 11.7392	2940 11.7392	2944 23.4784	2957 70.4352	2959 117.392	3009 176.088	3011 117.392	3013 164.349	3014 152.61	3019 164.349	3020 434.351	3021 140.87	3022 117.392	3023 176.088	3024 58.696	3025 93.9136	3026 82.1744	3041 93.9136	3056 23.4784	3092 46.9568	3097 82.1744	3169 164.349	3173 105.653	3174 152.61	3180 105.653	3183 58.696	3184 70.4352	3185 140.87	3186 105.653	3187 446.09	3191 46.9568	3193 70.4352	3202 35.2176	3322 70.4352	3325 117.392	3327 176.088	3332 105.653	3334 117.392	3335 140.87	3336 105.653	3337 82.1744	3338 387.394	3339 58.696	3340 70.4352	3388 35.2176	3441 35.2176	3452 11.7392	3458 82.1744	3485 11.7392	3490 23.4784	3493 46.9568	3494 35.2176	3507 23.4784	3511 23.4784	3520 23.4784	3546 23.4784	3566 35.2176	3575 46.9568	3577 11.7392	3578 11.7392	3584 23.4784	3602 23.4784	3618 23.4784	3624 23.4784	3629 23.4784	3635 11.7392	3649 23.4784	3668 35.2176	3669 35.2176	3672 35.2176	3677 23.4784	3678 23.4784	3685 23.4784	3687 23.4784	3718 11.7392	3756 11.7392	3761 23.4784	3833 23.4784	3912 23.4784	3914 11.7392	3933 35.2176	3938 46.9568	3952 23.4784	3957 23.4784	3969 35.2176	3974 11.7392	4009 11.7392	4010 11.7392	4047 23.4784	4074 23.4784	4081 11.7392	4082 11.7392	4115 23.4784	4121 35.2176	4126 70.4352	4142 23.4784	4165 35.2176	4174 23.4784	4182 11.7392	4222 11.7392	4240 23.4784	4247 23.4784	4272 105.653	4282 58.696	4286 23.4784	4287 23.4784	4291 23.4784	4294 35.2176	4296 11.7392	4310 58.696	4316 46.9568	4329 35.2176	4336 46.9568	4361 11.7392	
埃迪		646 50.0575	
村寨		127 20.188	
战友		131 64.2285	2634 32.1142	
受害者		3881 42.5126	
寻访		413 28.5187	
台北市		740 19.3623	
闵行区		2056 122.245	
文史哲		376 91.3262	2102 22.8315	2774 22.8315	2809 22.8315	3803 34.2473	
商超		3559 35.2176	
陈江		992 82.1744	
东川		3593 38.2798	
山路		1953 16.4547	2675 24.6821	2697 16.4547	4303 24.6821	
咸潮		1977 46.9568	
琅勃拉邦		2278 45.6631	
教育社		354 21.9125	
战士		131 33.505	132 20.103	
回复		202 36.7623	212 44.1148	294 14.7049	
锦鸡		499 20.3742	4317 71.3097	
俱乐部		1622 38.4604	1624 84.613	1662 15.3842	2207 69.2288	2214 46.1525	
开发署		739 12.2912	
措施		143 16.4846	691 27.4743	717 21.9795	753 21.9795	1530 21.9795	1533 49.4538	1558 27.4743	1584 16.4846	2078 49.4538	2881 16.4846	2902 21.9795	2913 32.9692	2937 16.4846	3461 21.9795	3474 16.4846	3486 16.4846	3502 16.4846	3505 54.9486	3510 21.9795	3527 21.9795	3530 21.9795	3540 27.4743	3547 16.4846	3856 32.9692	4030 21.9795	4163 21.9795	4171 27.4743	4214 27.4743	4218 21.9795	
宣判		2427 27.2655	
组团		978 94.3477	4074 18.8695	
系列剧		2253 41.702	
违禁品		370 24.2178	
档案馆		59 49.2881	2793 39.4305	
渗透		286 7.87965	2062 15.7593	
山岭		155 65.2103	
天津市		83 42.2482	253 16.8993	589 16.8993	600 16.8993	2120 25.3489	3638 16.8993	4141 16.8993	4286 16.8993	4287 16.8993	4293 33.7986	
真实		132 39.1225	133 52.1634	485 19.5613	3776 39.1225	3779 71.7246	4337 13.0408	
剧本		132 30.7045	186 38.3806	189 30.7045	2213 222.607	2273 15.3522	2540 61.409	
年末		1104 336.03	1123 107.244	1133 64.3462	1467 364.628	1479 107.244	1490 71.4958	1837 14.2992	1916 50.047	2987 128.692	3139 92.9445	3145 35.7479	3146 150.141	3148 121.543	3160 50.047	3163 128.692	3164 185.889	3167 200.188	3256 71.4958	3293 85.7949	3302 64.3462	3409 121.543	
此类		658 14.7338	2173 22.1007	
作风		240 24.2776	245 24.2776	248 24.2776	265 64.7403	267 32.3701	2828 40.4627	
利率		597 40.6036	1980 87.0077	2153 58.0052	4146 75.4067	
画面		132 23.381	533 101.318	698 15.5873	
巴西		883 14.1966	
仲裁		3502 42.8157	3544 111.321	
全队		2074 19.8234	
学术		23 29.308	171 43.962	352 36.635	645 36.635	2069 58.616	2136 43.962	2461 43.962	2770 21.981	2773 58.616	2809 124.559	2832 14.654	3752 14.654	3763 21.981	3768 21.981	3820 29.308	3833 14.654	3958 43.962	4014 36.635	
待售		1007 75.3563	1450 75.3563	
节食		132 20.1011	
鉴证		657 33.5779	
素养		241 38.3865	288 76.7729	328 38.3865	363 38.3865	389 19.1932	2098 28.7898	2192 28.7898	2297 57.5797	3816 19.1932	
智多星		642 43.2385	
第一级		1154 19.9773	
沈丘县		291 26.4151	
军民		885 29.5143	
问诊		3723 67.1558	
巨人		539 176.262	577 35.2523	
长辛店		133 52.1747	3850 104.349	
测算		1334 50.6539	2515 7.23627	3082 50.6539	3228 43.4176	
戴耀廷		3535 23.4784	
低糖		1539 23.9095	
Read		4351 23.4784	4352 23.4784	4353 23.4784	4354 23.4784	4355 23.4784	4356 23.4784	4357 23.4784	4358 23.4784	4359 23.4784	4360 23.4784	4361 23.4784	4362 23.4784	4363 23.4784	4364 23.4784	4365 23.4784	
工作面		1858 86.4771	1894 21.6193	
实验室		576 30.1575	603 15.0788	648 30.1575	887 30.1575	1699 22.6181	1805 30.1575	1949 15.0788	2021 15.0788	2145 37.6969	2683 135.709	3653 60.315	3673 30.1575	
知识分子		133 37.8637	
国家文物局		148 65.4297	180 98.1445	408 32.7148	
科维奇		426 66.0377	1634 52.8301	
领涨		2005 35.2176	
丛书		3773 42.8398	3798 94.2475	3833 42.8398	
探索		133 34.5706	158 34.5706	318 20.7423	439 55.3129	635 27.6564	733 69.1411	1573 27.6564	1723 76.0552	1729 20.7423	2109 20.7423	2125 27.6564	2126 27.6564	2243 62.227	2385 13.8282	2388 13.8282	2759 20.7423	3694 20.7423	
真理		133 31.842	
万钢		1970 35.2176	
政治面貌		219 24.5825	
大岩		2338 41.702	
品牌价值		566 60.5641	1947 30.282	
路上		133 31.417	
煮熟		3646 18.1608	
露营		127 32.0454	1581 53.409	2041 85.4544	
知识性		886 10.8096	
千秋伟业		265 25.6041	2468 12.8021	2779 25.6041	
习得		3815 46.9568	
好比		1793 16.2337	
考核		328 30.8661	1819 15.4331	1837 15.4331	2785 54.0157	4039 15.4331	4331 15.4331	
L9S		1738 35.2176	
北大荒		2826 19.6127	2828 68.6443	4269 19.6127	
展现		169 24.1801	197 40.3002	405 16.1201	430 40.3002	446 40.3002	579 24.1801	2077 24.1801	2111 16.1201	3495 24.1801	3751 32.2401	3757 16.1201	3830 16.1201	
激素		650 54.0157	
精米		3577 12.2912	
反对		1505 11.2088	1557 11.2088	2834 33.6263	2940 11.2088	
评论		478 47.439	1505 13.554	1509 13.554	2502 13.554	3752 20.331	
代收		4061 69.5127	
通过考察		134 12.8021	
获批		204 23.4784	606 35.2176	2496 23.4784	2687 11.7392	3500 23.4784	
生命		134 12.2702	169 24.5404	439 30.6755	752 24.5404	2040 42.9458	2101 24.5404	2360 24.5404	2393 24.5404	2638 12.2702	2654 55.216	3623 67.4862	3626 67.4862	3812 12.2702	
本市		335 42.3567	341 25.414	384 25.414	469 25.414	732 16.9427	2036 16.9427	2045 110.127	2073 33.8853	2076 110.127	2652 110.127	3997 33.8853	3998 16.9427	4026 16.9427	4027 42.3567	4076 42.3567	4124 33.8853	4140 101.656	
展台		3682 50.9355	
宽体		563 58.5173	
留学人员		370 47.2849	393 23.6425	394 11.8212	2045 59.1062	2076 59.1062	
真功		810 23.4784	
并试		134 11.7392	
宝丰		3596 20.5795	
马里亚纳		157 42.5703	
失败		69 12.4764	
马克思主义		133 45.0526	174 30.035	355 15.0175	2205 37.5438	2329 15.0175	2493 217.754	2751 82.5964	2752 37.5438	2761 292.842	2763 412.982	2770 37.5438	2772 277.824	2776 45.0526	2780 127.649	2833 37.5438	
社保局		335 83.7335	341 41.8668	380 20.9334	4027 83.7335	
精品		3 58.571	50 16.7346	96 92.0402	111 133.877	128 16.7346	130 41.8364	145 33.4692	476 25.1019	478 16.7346	828 16.7346	834 33.4692	2188 50.2037	2244 58.571	2263 41.8364	2272 33.4692	2279 16.7346	3559 41.8364	
诱人		182 17.3933	
其实		4351 5.1276	
绵阳		1703 38.6087	1757 28.9565	1763 28.9565	
携起手来		1876 11.9548	
仅二		134 11.7392	
恢复		543 32.0598	663 37.4031	1047 48.0897	1048 21.3732	1050 32.0598	1051 48.0897	1052 32.0598	1053 37.4031	1128 58.7763	1130 48.0897	1134 26.7165	1310 21.3732	1442 53.433	1598 21.3732	2147 32.0598	2953 53.433	2954 138.926	2961 101.523	2964 42.7464	2975 245.792	2979 37.4031	2980 42.7464	2983 213.732	3005 122.896	3011 154.956	3019 32.0598	3020 219.075	3029 48.0897	3041 149.612	3046 26.7165	3049 58.7763	3050 229.762	3079 112.209	3086 85.4928	3101 32.0598	3103 37.4031	3127 37.4031	3524 16.0299	3748 74.8062	3994 16.0299	4180 21.3732	
逆行		1756 30.1516	
成员名单		83 24.2178	
图志		69 11.7392	
陆俨少		135 49.165	
古诗词		135 39.6226	
服务费		2035 30.0884	3745 40.1179	
题画		135 36.8737	
深入人心		2646 19.392	
万标箱		1807 11.7392	
沙龙		14 35.8077	18 26.8558	52 35.8077	2018 17.9038	
分类		150 45.928	508 39.3668	658 32.8057	1038 72.1725	1043 124.662	1071 72.1725	1102 72.1725	1121 72.1725	1135 124.662	1153 85.2948	1154 52.4891	1155 85.2948	1157 72.1725	1158 118.101	1186 72.1725	1208 72.1725	1244 72.1725	1269 72.1725	1303 72.1725	1334 59.0503	1341 72.1725	1367 72.1725	1403 72.1725	1438 72.1725	1457 59.0503	1465 72.1725	1481 72.1725	1489 19.6834	1491 85.2948	2346 19.6834	2676 52.4891	2991 45.928	3300 177.151	3367 59.0503	3426 328.057	3521 13.1223	3809 32.8057	3999 98.4171	4304 91.856	
创新性		135 29.4694	2136 29.4694	2771 29.4694	
唐诗		135 27.6556	3842 18.4371	
